timestamp,open,high,low,close,volume
2025-11-02 20:15:00,109970.08,110050.63,109890.34,109921.91,60.78513
2025-11-02 20:30:00,109921.91,110080.43,109921.89,110051.93,60.19147
2025-11-02 20:45:00,110051.93,110086.7,110031.54,110086.7,33.24479
2025-11-02 21:00:00,110086.7,110126.94,109972.0,110003.48,67.63743
2025-11-02 21:15:00,110003.49,110063.47,109978.88,110020.29,41.28633
2025-11-02 21:30:00,110020.29,110072.88,110003.27,110036.07,45.18034
2025-11-02 21:45:00,110036.07,110101.22,109990.9,109990.9,42.50848
2025-11-02 22:00:00,109990.91,110011.99,109957.56,109960.58,42.75869
2025-11-02 22:15:00,109960.58,110012.0,109950.96,109992.3,42.45115
2025-11-02 22:30:00,109992.3,109992.3,109471.34,109632.89,295.76432
2025-11-02 22:45:00,109632.89,109900.0,109549.36,109899.99,78.01641
2025-11-02 23:00:00,109900.0,110500.0,109900.0,110464.21,266.91818
2025-11-02 23:15:00,110464.21,110500.0,110142.15,110187.75,93.00222
2025-11-02 23:30:00,110187.76,110536.88,110165.73,110413.8,179.94873
2025-11-02 23:45:00,110413.8,110742.26,110356.64,110540.68,114.66031
2025-11-03 00:00:00,110540.69,110750.0,110500.0,110686.31,103.02808
2025-11-03 00:15:00,110686.31,110689.02,110332.54,110332.57,106.5294
2025-11-03 00:30:00,110332.57,110371.3,110242.74,110278.68,55.47207
2025-11-03 00:45:00,110278.68,110305.46,109757.1,109757.11,184.06029
2025-11-03 01:00:00,109757.1,109842.07,109484.0,109714.24,228.61545
2025-11-03 01:15:00,109714.24,109807.9,109528.39,109643.86,153.50982
2025-11-03 01:30:00,109643.85,109790.26,109366.75,109735.03,395.75673
2025-11-03 01:45:00,109735.04,109910.33,109582.11,109665.5,127.35475
2025-11-03 02:00:00,109665.5,109754.14,109405.49,109679.25,156.75846
2025-11-03 02:15:00,109679.24,109679.24,109232.95,109249.74,208.42762
2025-11-03 02:30:00,109249.74,109249.75,108816.51,108860.01,390.03203
2025-11-03 02:45:00,108860.01,109088.81,108666.66,109033.83,332.79985
2025-11-03 03:00:00,109033.84,109155.74,108204.22,108233.74,510.31451
2025-11-03 03:15:00,108233.74,108461.62,107963.43,108127.33,441.02511
2025-11-03 03:30:00,108127.33,108385.8,107967.19,108252.56,271.07774
2025-11-03 03:45:00,108252.56,108252.56,107907.44,107937.45,301.76759
2025-11-03 04:00:00,107937.45,107993.79,107513.6,107734.03,495.39873
2025-11-03 04:15:00,107734.02,107900.0,107480.13,107836.31,235.33666
2025-11-03 04:30:00,107836.32,107933.88,107688.61,107718.5,167.48728
2025-11-03 04:45:00,107718.49,107999.53,107714.6,107900.37,160.32323
2025-11-03 05:00:00,107900.37,108035.81,107800.0,107972.59,148.04037
2025-11-03 05:15:00,107972.59,108075.0,107754.0,107968.39,216.30929
2025-11-03 05:30:00,107968.39,108007.46,107522.89,107599.99,174.23568
2025-11-03 05:45:00,107600.0,107683.23,107400.0,107606.75,276.53929
2025-11-03 06:00:00,107606.75,107714.05,107295.58,107347.08,301.06482
2025-11-03 06:15:00,107347.07,107580.0,107319.12,107454.99,218.9355
2025-11-03 06:30:00,107455.0,107667.99,107307.13,107364.24,235.74507
2025-11-03 06:45:00,107364.24,107640.0,107006.05,107494.23,359.54396
2025-11-03 07:00:00,107494.24,107494.24,107272.93,107443.44,149.85449
2025-11-03 07:15:00,107443.44,107832.45,107314.02,107650.01,226.8808
2025-11-03 07:30:00,107650.01,107715.86,107458.71,107476.04,283.72908
2025-11-03 07:45:00,107476.05,107689.15,107444.21,107468.23,214.09871
2025-11-03 08:00:00,107468.23,107705.15,107409.31,107577.25,137.23595
2025-11-03 08:15:00,107577.25,107577.25,107204.5,107228.36,128.86953
2025-11-03 08:30:00,107228.36,107297.95,107117.06,107233.74,179.65856
2025-11-03 08:45:00,107233.74,107594.81,106888.0,107586.97,587.68317
2025-11-03 09:00:00,107586.98,107912.86,107538.0,107788.99,202.74666
2025-11-03 09:15:00,107788.98,107788.98,107291.5,107370.07,224.33478
2025-11-03 09:30:00,107370.08,107456.09,107201.44,107341.17,131.86797
2025-11-03 09:45:00,107341.18,107341.18,107083.33,107197.94,116.7562
2025-11-03 10:00:00,107197.95,107555.01,107197.95,107512.83,138.81008
2025-11-03 10:15:00,107512.83,107621.06,107491.89,107592.09,93.45642
2025-11-03 10:30:00,107592.09,107592.09,107172.91,107246.09,266.33395
2025-11-03 10:45:00,107246.08,107324.07,106726.63,106974.99,488.79745
2025-11-03 11:00:00,106974.99,107587.02,106963.0,107527.29,376.76157
2025-11-03 11:15:00,107527.28,107800.0,107460.0,107637.16,170.98641
2025-11-03 11:30:00,107637.16,107760.0,107513.84,107734.75,99.89089
2025-11-03 11:45:00,107734.75,107920.92,107660.21,107787.42,126.37382
2025-11-03 12:00:00,107787.42,108241.66,107713.1,108065.85,292.3489
2025-11-03 12:15:00,108066.39,108265.44,108048.56,108254.88,191.31227
2025-11-03 12:30:00,108254.89,108263.8,107841.98,107841.98,122.78215
2025-11-03 12:45:00,107841.99,107967.67,107716.26,107768.9,136.18276
2025-11-03 13:00:00,107768.91,107776.0,107600.14,107692.93,159.21343
2025-11-03 13:15:00,107692.93,107751.03,107574.77,107688.0,184.10838
2025-11-03 13:30:00,107688.0,108039.21,107688.0,107856.5,180.06473
2025-11-03 13:45:00,107856.51,108068.59,107768.9,107908.68,124.27409
2025-11-03 14:00:00,107908.68,108333.0,107870.0,107875.27,210.7847
2025-11-03 14:15:00,107875.26,107918.71,107533.8,107546.21,168.9212
2025-11-03 14:30:00,107546.22,107832.0,107369.01,107621.61,288.91375
2025-11-03 14:45:00,107621.6,108067.54,107522.38,108059.99,251.29321
2025-11-03 15:00:00,108060.0,108148.81,107536.5,107648.43,301.88782
2025-11-03 15:15:00,107648.43,107648.43,105732.51,105992.64,1414.56071
2025-11-03 15:30:00,105992.64,106567.65,105511.0,106084.82,1460.04224
2025-11-03 15:45:00,106084.82,106299.76,105658.26,105745.71,677.46742
2025-11-03 16:00:00,105745.71,106176.33,105306.56,106073.24,1218.26908
2025-11-03 16:15:00,106073.24,106582.24,105809.11,106380.0,977.00624
2025-11-03 16:30:00,106380.0,106647.52,106234.03,106498.83,1035.89101
2025-11-03 16:45:00,106498.83,106798.01,106440.0,106678.44,391.07474
2025-11-03 17:00:00,106678.43,106937.53,106536.11,106850.01,356.71259
2025-11-03 17:15:00,106850.01,107783.2,106778.28,107080.0,608.2291
2025-11-03 17:30:00,107080.01,107592.5,107067.33,107469.99,318.58668
2025-11-03 17:45:00,107470.0,107679.39,107328.5,107481.19,280.22827
2025-11-03 18:00:00,107481.2,107599.85,107179.92,107190.0,727.74692
2025-11-03 18:15:00,107190.0,107528.72,107099.51,107262.24,261.49104
2025-11-03 18:30:00,107262.24,107402.9,106870.0,106898.73,395.27413
2025-11-03 18:45:00,106898.73,107198.14,106813.0,106961.62,267.03776
2025-11-03 19:00:00,106961.61,107068.86,106455.23,106791.64,314.10491
2025-11-03 19:15:00,106791.64,107148.71,106780.0,106945.99,249.998
2025-11-03 19:30:00,106946.0,107395.25,106927.06,107269.75,232.11296
2025-11-03 19:45:00,107269.75,107373.06,107040.0,107090.0,154.65141
2025-11-03 20:00:00,107090.0,107169.68,106720.49,106723.74,236.93353
2025-11-03 20:15:00,106723.73,106839.0,106512.0,106745.92,216.3308
2025-11-03 20:30:00,106745.42,107032.77,106617.34,106660.0,137.07086
2025-11-03 20:45:00,106660.0,106716.28,106310.43,106657.55,259.87331
2025-11-03 21:00:00,106657.55,107094.27,106544.88,106568.2,270.22284
2025-11-03 21:15:00,106568.21,106793.04,106088.73,106625.06,240.5625
2025-11-03 21:30:00,106625.06,107032.0,106553.17,107020.48,166.84548
2025-11-03 21:45:00,107020.49,107038.84,106813.93,106888.71,112.62833
2025-11-03 22:00:00,106888.71,106888.71,106363.04,106524.31,344.54985
2025-11-03 22:15:00,106524.32,106610.0,106136.84,106176.34,235.4009
2025-11-03 22:30:00,106176.33,106455.98,105755.59,106376.06,371.83039
2025-11-03 22:45:00,106376.07,106633.59,106325.47,106489.95,198.78534
2025-11-03 23:00:00,106489.94,106489.95,106030.14,106246.42,204.38116
2025-11-03 23:15:00,106246.42,106534.05,106230.38,106440.73,136.68914
2025-11-03 23:30:00,106440.72,106750.0,106417.33,106618.51,164.13874
2025-11-03 23:45:00,106618.51,106669.92,106464.0,106583.04,131.75615
2025-11-04 00:00:00,106583.05,106623.12,106288.48,106320.56,220.52099
2025-11-04 00:15:00,106320.56,106360.15,105852.37,105852.38,326.83246
2025-11-04 00:30:00,105852.37,106808.51,105852.37,106733.61,426.32206
2025-11-04 00:45:00,106733.61,106733.61,106302.92,106471.45,221.97966
2025-11-04 01:00:00,106471.45,106697.37,106277.46,106592.24,215.50431
2025-11-04 01:15:00,106592.24,107184.45,106524.83,106898.42,391.47886
2025-11-04 01:30:00,106898.42,107298.74,106898.42,107125.43,321.11466
2025-11-04 01:45:00,107125.43,107155.12,106683.94,107040.01,205.89242
2025-11-04 02:00:00,107040.0,107040.0,106731.28,106922.18,123.84003
2025-11-04 02:15:00,106922.17,107243.23,106830.33,106944.59,179.16242
2025-11-04 02:30:00,106944.6,107013.48,106666.0,106763.31,194.33505
2025-11-04 02:45:00,106763.31,106763.31,106477.1,106482.6,204.32578
2025-11-04 03:00:00,106482.61,106942.0,106223.14,106917.32,250.96024
2025-11-04 03:15:00,106917.32,107030.0,106760.0,106962.95,316.05798
2025-11-04 03:30:00,106962.95,107211.61,106833.86,107165.92,282.26625
2025-11-04 03:45:00,107165.91,107233.83,107013.34,107158.79,208.38536
2025-11-04 04:00:00,107158.79,107299.0,107110.61,107193.79,281.67981
2025-11-04 04:15:00,107193.8,107193.8,106905.23,106939.09,185.11321
2025-11-04 04:30:00,106939.09,107042.36,106785.68,106842.79,147.70689
2025-11-04 04:45:00,106842.79,106894.61,106703.82,106750.14,130.9311
2025-11-04 05:00:00,106750.14,106750.15,106474.54,106590.01,120.99123
2025-11-04 05:15:00,106590.01,106601.55,105488.0,105668.09,536.42887
2025-11-04 05:30:00,105668.08,105678.2,104934.59,104944.32,1408.53312
2025-11-04 05:45:00,104944.31,105084.3,104200.0,104215.76,1202.40458
2025-11-04 06:00:00,104215.76,104909.41,104200.0,104886.08,709.14315
2025-11-04 06:15:00,104886.07,105201.0,104721.82,104972.73,629.80403
2025-11-04 06:30:00,104972.74,104988.88,104491.16,104541.0,360.76128
2025-11-04 06:45:00,104541.0,104800.01,104521.02,104766.14,682.7647
2025-11-04 07:00:00,104766.14,104997.64,104405.0,104449.97,564.92801
2025-11-04 07:15:00,104449.98,104705.18,104337.77,104370.72,312.01113
2025-11-04 07:30:00,104370.73,104736.71,104317.56,104397.96,417.10791
2025-11-04 07:45:00,104397.95,104598.03,104340.35,104490.72,339.55772
2025-11-04 08:00:00,104490.73,104540.68,103838.26,103880.07,714.35767
2025-11-04 08:15:00,103880.07,104496.09,103759.99,104202.4,534.04456
2025-11-04 08:30:00,104202.41,104631.39,104192.83,104441.56,330.71194
2025-11-04 08:45:00,104441.55,104468.84,103936.98,104051.9,224.93436
2025-11-04 09:00:00,104051.9,104078.97,103698.11,103832.94,311.37036
2025-11-04 09:15:00,103832.94,104030.14,103666.0,103878.13,440.76523
2025-11-04 09:30:00,103878.13,104138.65,103774.67,103883.92,348.64274
2025-11-04 09:45:00,103883.91,103989.18,103636.0,103857.96,354.94328
2025-11-04 10:00:00,103857.96,103878.95,103657.67,103678.66,285.94827
2025-11-04 10:15:00,103678.66,103893.59,103650.67,103745.15,219.20534
2025-11-04 10:30:00,103745.14,104106.55,103605.0,103832.97,325.43592
2025-11-04 10:45:00,103832.98,103863.67,103610.0,103816.39,242.65286
2025-11-04 11:00:00,103816.39,104262.3,103774.33,104200.01,313.717
2025-11-04 11:15:00,104200.02,104481.54,104133.95,104310.1,284.35228
2025-11-04 11:30:00,104310.09,104699.07,104275.0,104601.85,242.37301
2025-11-04 11:45:00,104601.84,104639.46,104462.55,104584.76,147.64564
2025-11-04 12:00:00,104584.75,104638.29,104283.1,104340.06,244.59525
2025-11-04 12:15:00,104340.06,104340.06,103884.0,104121.42,379.19004
2025-11-04 12:30:00,104121.42,104129.21,103844.39,104040.99,299.74085
2025-11-04 12:45:00,104040.99,104060.0,103900.49,103952.54,293.43267
2025-11-04 13:00:00,103952.54,104085.52,103724.68,103844.25,225.74267
2025-11-04 13:15:00,103844.24,103975.21,103576.0,103685.54,352.01219
2025-11-04 13:30:00,103685.53,104243.67,103662.7,104193.56,287.22335
2025-11-04 13:45:00,104193.56,104193.57,103881.52,103924.25,153.32574
2025-11-04 14:00:00,103924.26,104037.18,103709.21,103901.34,254.43088
2025-11-04 14:15:00,103901.34,103974.04,103712.47,103783.35,211.42101
2025-11-04 14:30:00,103783.36,103980.0,102915.05,103929.42,1727.71297
2025-11-04 14:45:00,103929.42,104694.28,103822.5,104500.01,722.25817
2025-11-04 15:00:00,104500.01,104824.18,104072.08,104084.68,464.49231
2025-11-04 15:15:00,104084.68,104842.63,104084.68,104466.01,511.07711
2025-11-04 15:30:00,104466.0,104466.01,103967.41,104114.83,616.00543
2025-11-04 15:45:00,104114.82,104114.83,103185.89,103197.01,680.23827
2025-11-04 16:00:00,103197.02,103500.05,103000.0,103078.91,882.41766
2025-11-04 16:15:00,103078.91,103196.34,102511.0,102740.17,955.01132
2025-11-04 16:30:00,102740.16,103034.55,102575.88,102667.05,530.56326
2025-11-04 16:45:00,102667.05,102789.05,102164.0,102257.7,945.33459
2025-11-04 17:00:00,102257.7,102257.7,101250.0,101339.92,1614.41982
2025-11-04 17:15:00,101339.92,101570.11,100800.0,101356.75,1569.68117
2025-11-04 17:30:00,101356.74,101968.0,101278.41,101366.43,611.80773
2025-11-04 17:45:00,101366.43,101494.0,101088.0,101114.83,427.4993
2025-11-04 18:00:00,101114.82,101140.15,100627.63,100810.98,795.49097
2025-11-04 18:15:00,100810.99,100900.0,100289.33,100704.6,967.46763
2025-11-04 18:30:00,100704.61,101266.0,100010.73,101266.0,1545.07928
2025-11-04 18:45:00,101266.0,101492.74,100540.0,101363.98,793.37276
2025-11-04 19:00:00,101363.97,101565.06,100918.1,101406.03,453.43083
2025-11-04 19:15:00,101406.03,101711.84,101180.0,101306.87,436.19025
2025-11-04 19:30:00,101306.86,101432.02,100682.0,100834.0,385.96917
2025-11-04 19:45:00,100834.0,101000.0,100414.0,100542.64,539.20011
2025-11-04 20:00:00,100542.64,100756.01,100287.99,100520.14,421.05762
2025-11-04 20:15:00,100520.13,100653.22,99600.0,100542.12,2341.47847
2025-11-04 20:30:00,100542.13,101119.4,100013.0,100923.0,834.14749
2025-11-04 20:45:00,100923.01,101050.14,100542.65,100755.43,738.88801
2025-11-04 21:00:00,100755.42,100831.49,100240.62,100297.0,854.46525
2025-11-04 21:15:00,100297.0,100394.0,99742.02,99926.29,658.60751
2025-11-04 21:30:00,99926.29,99950.0,98944.36,99304.26,1699.31423
2025-11-04 21:45:00,99304.26,100340.0,99138.74,100311.46,893.37951
2025-11-04 22:00:00,100311.46,101050.0,100082.0,100910.17,802.6843
2025-11-04 22:15:00,100910.17,101333.17,100856.95,101140.92,524.43614
2025-11-04 22:30:00,101140.91,101893.09,101053.57,101178.25,521.05929
2025-11-04 22:45:00,101178.25,101402.0,100900.0,101295.71,410.66836
2025-11-04 23:00:00,101295.7,101597.33,100907.36,101269.2,466.20415
2025-11-04 23:15:00,101269.21,101358.14,101025.18,101235.25,231.40613
2025-11-04 23:30:00,101235.25,101401.68,101100.0,101397.21,379.85387
2025-11-04 23:45:00,101397.21,101740.0,101323.01,101497.22,441.44294
2025-11-05 00:00:00,101497.23,101752.96,101077.0,101105.43,350.82983
2025-11-05 00:15:00,101105.43,101500.0,100960.87,100973.18,297.94945
2025-11-05 00:30:00,100973.18,101090.0,100389.64,100395.5,528.1927
2025-11-05 00:45:00,100395.5,100718.16,100350.0,100564.3,275.40983
2025-11-05 01:00:00,100564.3,100645.4,100039.1,100386.46,369.27694
2025-11-05 01:15:00,100386.46,100386.47,99081.87,99113.39,840.05389
2025-11-05 01:30:00,99113.4,99578.14,98966.8,99349.73,809.85322
2025-11-05 01:45:00,99349.73,101015.01,99250.77,100761.62,1005.82081
2025-11-05 02:00:00,100761.62,101580.0,100754.54,101105.8,948.24214
2025-11-05 02:15:00,101105.8,101499.99,100900.0,101270.0,605.87427
2025-11-05 02:30:00,101270.0,101731.26,101146.71,101731.25,1507.82932
2025-11-05 02:45:00,101731.25,101922.98,101280.0,101677.93,639.04512
2025-11-05 03:00:00,101677.94,101898.25,101461.98,101729.85,482.16196
2025-11-05 03:15:00,101729.85,102174.81,101502.42,102106.47,619.51005
2025-11-05 03:30:00,102106.46,102240.0,101858.91,102223.42,677.61945
2025-11-05 03:45:00,102223.42,102272.23,101989.75,102130.0,1055.17563
2025-11-05 04:00:00,102130.0,102236.92,101892.99,101925.88,830.62381
2025-11-05 04:15:00,101925.89,101999.99,101560.33,101566.32,563.20075
2025-11-05 04:30:00,101566.33,102134.0,101517.47,102064.91,397.41752
2025-11-05 04:45:00,102064.92,102193.2,101806.76,101998.3,268.31356
2025-11-05 05:00:00,101998.3,102370.0,101960.0,102263.77,295.22329
2025-11-05 05:15:00,102263.77,102325.53,101678.4,101882.89,340.49756
2025-11-05 05:30:00,101882.89,102054.49,101736.22,101799.5,262.06264
2025-11-05 05:45:00,101799.5,101834.73,101595.0,101824.89,190.59022
2025-11-05 06:00:00,101824.89,101824.94,101500.0,101667.38,276.81726
2025-11-05 06:15:00,101667.39,101936.8,101528.25,101922.06,228.75849
2025-11-05 06:30:00,101922.06,102065.6,101722.96,101893.76,220.27265
2025-11-05 06:45:00,101893.77,102139.36,101819.37,102119.99,143.81768
2025-11-05 07:00:00,102120.0,102140.0,101759.1,101932.39,108.92017
2025-11-05 07:15:00,101932.38,101938.13,101601.71,101827.54,154.49113
2025-11-05 07:30:00,101827.53,101971.85,101760.17,101944.58,159.60477
2025-11-05 07:45:00,101944.58,102152.58,101865.51,101993.02,221.22928
2025-11-05 08:00:00,101993.03,102000.02,101654.58,101706.58,275.34376
2025-11-05 08:15:00,101706.58,101735.17,101176.47,101431.95,341.47727
2025-11-05 08:30:00,101431.94,101768.28,101332.14,101504.55,273.54119
2025-11-05 08:45:00,101504.55,101838.2,101210.01,101699.74,289.41051
2025-11-05 09:00:00,101699.74,102203.48,101613.0,101907.04,309.01154
2025-11-05 09:15:00,101907.04,102056.94,101608.0,101895.12,195.90895
2025-11-05 09:30:00,101895.12,101999.52,101745.19,101937.37,144.79283
2025-11-05 09:45:00,101937.36,102020.2,101732.3,101995.29,135.40332
2025-11-05 10:00:00,101995.28,101995.29,101705.79,101758.69,143.74432
2025-11-05 10:15:00,101758.69,101865.62,101620.0,101799.1,190.72457
2025-11-05 10:30:00,101799.1,101848.83,101573.0,101699.2,128.36757
2025-11-05 10:45:00,101699.2,101702.32,101285.09,101401.97,262.15519
2025-11-05 11:00:00,101401.97,101714.93,101381.68,101562.86,155.27679
2025-11-05 11:15:00,101562.86,101776.03,101477.92,101605.7,222.38969
2025-11-05 11:30:00,101605.69,101846.15,101576.49,101747.6,152.01891
2025-11-05 11:45:00,101747.6,102110.48,101736.23,102070.61,357.93508
2025-11-05 12:00:00,102070.62,102100.0,101916.77,102033.21,181.94723
2025-11-05 12:15:00,102033.22,102800.71,102009.82,102531.01,568.83387
2025-11-05 12:30:00,102531.0,102733.14,102308.03,102714.98,273.12892
2025-11-05 12:45:00,102714.98,102728.01,102482.05,102673.35,217.35949
2025-11-05 13:00:00,102673.34,102767.59,102488.29,102500.01,348.45211
2025-11-05 13:15:00,102500.0,102595.14,102291.82,102516.67,308.87307
2025-11-05 13:30:00,102516.67,102987.15,102359.59,102828.5,257.9792
2025-11-05 13:45:00,102828.5,103253.39,102768.54,102985.91,536.27802
2025-11-05 14:00:00,102985.9,103021.54,102626.0,102651.86,401.04597
2025-11-05 14:15:00,102651.86,102775.35,102513.03,102658.73,250.27335
2025-11-05 14:30:00,102658.73,103359.5,102169.06,102994.62,666.94032
2025-11-05 14:45:00,102994.62,103470.0,102835.94,103202.3,483.34259
2025-11-05 15:00:00,103202.3,103441.1,102829.51,103016.96,471.0448
2025-11-05 15:15:00,103016.96,103486.14,102925.96,103367.25,365.28395
2025-11-05 15:30:00,103367.24,103798.37,103250.01,103558.28,587.55491
2025-11-05 15:45:00,103558.28,103790.62,103505.94,103728.3,427.58085
2025-11-05 16:00:00,103728.3,103836.0,103276.08,103313.76,385.20372
2025-11-05 16:15:00,103313.76,103547.97,103057.56,103514.6,326.22665
2025-11-05 16:30:00,103514.6,103800.0,103495.01,103600.0,359.01738
2025-11-05 16:45:00,103600.0,104039.66,103594.46,103919.2,607.35573
2025-11-05 17:00:00,103919.2,103923.05,103388.46,103482.99,503.44825
2025-11-05 17:15:00,103482.99,104000.0,103441.22,103903.84,382.7788
2025-11-05 17:30:00,103903.84,103992.19,103750.0,103920.35,254.27123
2025-11-05 17:45:00,103920.35,103947.89,103507.19,103904.05,655.39518
2025-11-05 18:00:00,103904.05,103985.32,103759.53,103941.57,281.17151
2025-11-05 18:15:00,103941.56,104146.64,103908.21,104123.06,298.53341
2025-11-05 18:30:00,104123.05,104285.67,104023.09,104185.8,325.39981
2025-11-05 18:45:00,104185.8,104429.75,104108.29,104347.4,317.35744
2025-11-05 19:00:00,104347.41,104347.76,104076.8,104154.09,221.93627
2025-11-05 19:15:00,104154.09,104529.41,104154.09,104211.1,249.5751
2025-11-05 19:30:00,104211.1,104448.74,104200.0,104306.4,136.94237
